"Current ISBN-13 Complete"	"Ausgabennr."	"Current Project No"	"Description"	"Notification No"	"No_ Series"	"Serial Nos_"	"Series Code"	"Current Print Run No"	"Edition Group"	"Genre Code"	"Imprint Code"	"Item Disc Group "	"Item Type Code"	"Publication Date Edition"
"9783666623981"	"1034622"	"P1035610"	"Kirchenbindung"	"LIEFER"	""	""	"023"	"1"	"5700"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"07.08.2007"
"9783647450148"	"1038107"	"P1039597"	"Wozu leben wir?"	"LIEFER"	""	""	"052"	"1"	"4070"	"PSYCH/MED"	"VRE"	"231"	"E-BOOK"	"07.08.2007"
"9783525523926"	"102958"	"102958"	"Die Erweckungsbewegung"	"LIEFER"	""	""	""	"2"	"5500"	"GESCH"	"VR"	"210"	"BUCH"	"12.06.1977"
"9783647450131"	"1038108"	"P1039598"	"Instanzen im Schatten"	"LIEFER"	""	""	"052"	"1"	"4070"	"PSYCH/MED"	"VRE"	"231"	"E-BOOK"	"12.09.2006"
"9783525533000"	"103048"	"103048"	"Weisheitsperikop"	"LIEFER"	""	""	"627"	"1"	"5300"	"WISS.THEO"	"VR"	"160"	"BUCH"	"12.01.1974"
"9783525823378"	"105411"	"105411"	"Kolalappische Volksdichtung, Teil 1"	"LIEFER"	""	""	"004"	"1"	"9000"	"GEIST"	"VR"	"210"	"BUCH"	"12.01.1967"
"9783737001861"	"1035071"	"P1036075"	"Schwarze Europäer im Alten Reich"	"LIEFER"	""	""	"3033"	"1"	"U3110"	"POLI/SOZ"	"UNIPRESSP"	"U230"	"E-BOOK"	"22.01.2014"
"9783647450162"	"1038109"	"P1039599"	"Macht – Lust"	"LIEFER"	""	""	"052"	"1"	"4070"	"PSYCH/MED"	"VRE"	"231"	"E-BOOK"	"19.08.2009"
"9783737000789"	"1035081"	"P1036085"	"Nationensport und Mediennation"	"LIEFER"	""	""	""	"1"	"U6000"	"GEIST"	"UNIPRESSP"	""	"E-BOOK"	"13.03.2013"
"9783847002949"	"1035242"	"P1036251"	"Zwanzig Jahre Alltag"	"LIEFER"	""	""	"3085"	"1"	"U3110"	"GESCHICHTE"	"UNIPRESS6E"	"U230"	"E-BOOK"	"16.07.2014"
"9783737002196"	"1035084"	"P1036088"	"Urteilen lernen II"	"LIEFER"	""	""	""	"1"	"U5000"	"PRAKT.THEO"	"UNIPRESSP"	"U230"	"E-BOOK"	"12.03.2014"
"9783525823408"	"105413"	"105413"	"Nord-ostjakische Texte (Kazym-Dialekt) mit Skizze "	"LIEFER"	""	""	"004"	"1"	"9000"	"GEIST"	"VR"	"210"	"BUCH"	"12.12.1967"
"9783737002455"	"1035073"	"P1036077"	"Konflikte und Krisen in Familienunternehmen"	"LIEFER"	""	""	"3103"	"1"	"U1000"	"POLI/SOZ"	"UNIPRESSP"	"U230"	"E-BOOK"	"19.02.2014"
"9783666490613"	"1038110"	"P1039600"	"Beruflich in Japan"	"LIEFER"	""	""	"289"	"2"	"4060"	"PSYCH/MED"	"VRP"	"231"	"E-BOOK"	"05.12.2012"
"9783666251993"	"1033226"	"P1034214"	"Historiker zwischen Polis und Königshof"	"LIEFER"	""	""	"274"	"1"	"2500"	"GEIST"	"VRP"	"231"	"E-BOOK"	"12.12.1992"
"9783647490601"	"1038111"	"P1039601"	"Beruflich in Mexiko"	"LIEFER"	""	""	"289"	"1"	"4060"	"PSYCH/MED"	"VRE"	"231"	"E-BOOK"	"12.07.2005"
"9783737001359"	"1035074"	"P1036078"	"Inszenierungen eines Affekts"	"LIEFER"	""	""	"3086"	"1"	""	"GEIST"	"UNIPRESSP"	""	"E-BOOK"	"18.09.2013"
"9783525823040"	"111258"	"111258"	"Systematische Übersicht über die buddhistische San"	"LIEFER"	""	""	"004"	"1"	"9000"	"GEIST"	"VR"	"210"	"BUCH"	"12.08.1995"
"9783525531235"	"102968"	"102968"	"Die mythologische Gnosis"	"LIEFER"	""	""	"146"	"4"	"5300"	"WISS.THEO"	"VR"	"210"	"BUCH"	"12.09.1988"
"9783525230138"	"1035558"	"P1036585"	"Urteil und Erfahrung"	"LIEFER"	""	""	""	"1"	"2300"	"PHILOSOPH"	"VR"	"210"	"BUCH"	"20.05.2015"
"9783666251887"	"1033215"	"P1034203"	"The Economics of Agriculture on Roman Imperial Est"	"LIEFER"	""	""	"274"	"1"	"2500"	"GEIST"	"VRP"	"231"	"E-BOOK"	"12.03.1988"
"9783666490606"	"1038112"	"P1039602"	"Beruflich in Mexiko"	"LIEFER"	""	""	"289"	"1"	"4060"	"PSYCH/MED"	"VRP"	"231"	"E-BOOK"	"12.07.2005"
"9783737000918"	"1035066"	"P1036070"	"State formation and the structure of politics in M"	"LIEFER"	""	""	"3085"	"1"	"U6000"	"GEIST"	"UNIPRESSP"	""	"E-BOOK"	"20.03.2013"
"9783525543986"	"1038113"	"P1039606"	"Tabou et transgressions"	"LIEFER"	""	""	"627"	"1"	"5400"	"TRJA"	"VR"	"160"	"BUCH"	"19.08.2015"
"9783666564086"	"1034484"	"P1035472"	"Religiöse Erfahrung in der Phänomenologie des früh"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"18.09.2013"
"9783525823330"	"105407"	"105407"	"Die Interpretationen zu den Paulussentenzen"	"LIEFER"	""	""	"004"	"1"	"9000"	"GEIST"	"VR"	"210"	"BUCH"	"12.09.1965"
"9783666564062"	"1034482"	"P1035470"	"Liebesgeschichte Gott"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"18.09.2013"
"9783847104483"	"1038116"	"P1039610"	"Über die Verzweiflung hinaus"	"LIEFER"	""	""	"3105"	"1"	"U6000"	"INTERDISZI"	"UNIPRESS6"	"U211"	"BUCH"	"19.08.2015"
"9783666564017"	"1034477"	"P1035465"	"Die Verhandlungen über das Abendmahl und die übrig"	"LIEFER"	""	""	"145"	"1"	"5500"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"07.03.2012"
"9783525823323"	"105406"	"105406"	"Die mongolische Steininschrift und Manuskriptfragmente aus Olon süme in der Inneren Mongolei"	"LIEFER"	""	""	"004"	"1"	"9000"	"GEIST"	"VR"	"210"	"BUCH"	"12.01.1966"
"9783666563980"	"1034474"	"P1035462"	"Kindesaussetzung und Moral in der Antike"	"LIEFER"	""	""	"145"	"1"	"5500"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"09.12.2009"
"9783666402203"	"1036602"	"P1037699"	"Systemic Interventions"	"LIEFER"	""	""	""	"1"	"4050"	"PSYCH/MED"	"VRP"	"231"	"E-BOOK"	"18.02.2015"
"9783666563683"	"1034471"	"P1035459"	"Offenbarung und Gericht"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"07.03.2012"
"9783847104490"	"1038118"	"P1039612"	"Wie funktioniert das Bundesverfassungsgericht?"	"LIEFER"	""	""	"3054"	"1"	"U6000"	"INTERDISZI"	"UNIPRESS6"	"U211"	"BUCH"	"16.09.2015"
"9783666367571"	"1033626"	"P1034614"	"Integrationen"	"LIEFER"	""	""	""	"1"	"3000"	"GESCH"	"VRP"	"231"	"E-BOOK"	"17.09.2008"
""	"1036092"	"P1037179"	"Homiletische Monatshefte 2014-15 Jg. 90 H.05"	"LIEFER"	""	""	""	"1"	"8100"	"PRAKT.THEO"	"VRE"	"171"	"E-ZEITSCH"	"12.01.2015"
"9783666563584"	"1034466"	"P1035454"	"Das Christentum"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"17.03.2010"
"9783525616208"	"1038119"	"P1039613"	"Männerspezifische Bibelauslegung/Männerbeziehungen"	"LIEFER"	""	""	"035"	"1"	"5700"	"WISS.THEO"	"VR"	"100"	"BUCH"	"15.07.2015"
"9783666563607"	"1034467"	"P1035455"	"Eine Kirche in der Liturgie"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"19.05.2010"
"9783647451572"	"1035646"	"P1036705"	"Innovationen in Arbeits- und Alltagswelt"	"LIEFER"	""	""	"661"	"1"	"4060"	"PSYCH/MED"	"VRE"	"231"	"E-BOOK"	"24.10.2007"
"9783666563447"	"1034459"	"P1035447"	"Das Wort ward Fleisch"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.09.2006"
"9783525823491"	"105420"	"105420"	"Der dramatische Auftakt in der elisabethanischen T"	"LIEFER"	""	""	"004"	"1"	"9000"	"GEIST"	"VR"	"210"	"BUCH"	"12.08.1973"
"9783666563454"	"1034460"	"P1035448"	"Morgenröte künftigen Lebens"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"21.05.2008"
"9783647491011"	"1036984"	"P1038123"	"Soziale Arbeit: systemisch"	"LIEFER"	""	""	""	"1"	"4050"	"PSYCH/MED"	"VRE"	"231"	"E-BOOK"	"10.04.2007"
"9783666563478"	"1034462"	"P1035450"	"Mysteries in the Theology of Dietrich Bonhoeffer"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"24.10.2007"
"9783525556177"	"103556"	"103556"	"Das Matthäus-Evangelium"	"LIEFER"	""	""	""	"4"	"5600"	"WISS.THEO"	"VR"	"210"	"BUCH"	"12.10.1983"
"9783666563461"	"1034461"	"P1035449"	"Karl Barth als Theologe der Neuzeit"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"24.10.2007"
"9783525581810"	"1038120"	"P1039614"	"Paket ""Gemeindearbeit praktisch"""	"LIEFER"	""	""	"250"	"1"	"6300"	"GEMEINDE"	"VR"	"100"	"BUCH"	"12.05.2015"
"9783666563348"	"1034449"	"P1035437"	"Das grenzüberschreitende Gebet"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"07.12.2004"
"9783647534497"	"1036604"	"P1037701"	"Septuaginta. Band 7,2"	"LIEFER"	""	""	"643"	"1"	"5300"	"WISS.THEO"	"VRE"	"231"	"E-BOOK"	"22.10.2014"
"9783666562990"	"1034445"	"P1035433"	"»Ich glaube ... die Vergebung der Sünden«"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.08.1999"
"9783647710235"	"1036874"	"P1037998"	"Lumina Lösungsheft"	"LIEFER"	""	""	""	"1"	"7100"	"UNTERRICHT"	"VRE"	"250"	"E-BOOK"	"13.07.2009"
"9783666562969"	"1034443"	"P1035431"	"Wilhelm Vischer als Ausleger der Heiligen Schrift"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.05.1999"
"9783647402529"	"1036605"	"P1037702"	"Kultur – Entwicklung – Beratung"	"LIEFER"	""	""	""	"1"	"4080"	"PSYCH/MED"	"VRE"	"231"	"E-BOOK"	"17.06.2015"
"9783666562921"	"1034439"	"P1035427"	"Der Glaube und sein Grund"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.06.1998"
"9783525540442"	"1035244"	"P1036256"	"The Isaianic Denkschrift and a Socio-Cultural Cris"	"LIEFER"	""	""	"146"	"1"	"5300"	"WISS.THEO"	"VR"	"210"	"BUCH"	"20.05.2015"
"9783666562884"	"1034435"	"P1035423"	"Glaubenswahrnehmung und Selbsterkenntnis"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.01.1998"
"9783838542904"	"1036826"	"P1037947"	"Grundlagen der Kommunikation"	"LIEFER"	""	""	""	"2"	"9540"	"PSYCH/MED"	"UTBE"	"231"	"E-BOOK"	"10.12.2014"
"9783666562860"	"1034433"	"P1035421"	"Theosis bei Palamas und Luther"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.11.1996"
"9783666701696"	"1037140"	"P1038282"	"Kinder coachen: die bessere Pädagogik"	"LIEFER"	""	""	""	"1"	"7010"	"UNTERRICHT"	"VRP"	"231"	"E-BOOK"	"18.06.2014"
"9783666562822"	"1034429"	"P1035417"	"Das Wort Gottes – Gericht und Rettung"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.02.1996"
"9783525538661"	"113730"	"113730"	"Johannes und die Synoptiker"	"LIEFER"	""	""	"146"	"1"	"5300"	"WISS.THEO"	"VR"	"210"	"BUCH"	"12.03.1999"
"9783666369087"	"1033635"	"P1034623"	"Politische Extreme"	"LIEFER"	""	""	"778"	"1"	"3100"	"GESCH"	"VRP"	"231"	"E-BOOK"	"10.10.2006"
"9783666534492"	"1036606"	"P1037703"	"Septuaginta. Band 7,2"	"LIEFER"	""	""	"643"	"1"	"5300"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"22.10.2014"
"9783666369100"	"1033637"	"P1034625"	"Totalitarismuskritik von links"	"LIEFER"	""	""	"778"	"1"	"3100"	"GESCH"	"VRP"	"231"	"E-BOOK"	"10.07.2007"
"9783666522017"	"1035327"	"P1036340"	"Handbuch pfingstliche und charismatische Theologie"	"LIEFER"	""	""	""	"1"	"5200"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"16.07.2014"
"9783666562709"	"1034419"	"P1035407"	"Ewigkeit und Zeitlichkeit"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.03.1992"
"9783825242848"	"1036106"	"P1037193"	"Einleitung in das Neue Testament/Theologie des Neu"	"LIEFER"	""	""	""	"1"	"9550"	"WISS.THEO"	"UTB"	"132"	"BUCH"	"18.02.2015"
"9783666562679"	"1034416"	"P1035404"	"Reden von Gott in Afrika und Asien"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.12.1990"
"9783647513416"	"1036607"	"P1037704"	"Das Evangelium nach Matthäus"	"LIEFER"	""	""	"536"	"1"	"5100"	"WISS.THEO"	"VRE"	"231"	"E-BOOK"	"11.03.2015"
"9783666562655"	"1034414"	"P1035402"	"Bildung und Christentum"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.11.1989"
"9783666560170"	"1035367"	"P1036380"	"Existenzangst und Mut zum Sein"	"LIEFER"	""	""	"179"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.03.2014"
"9783666562600"	"1034409"	"P1035397"	"Zur Lehre des christlichen Gebets"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.07.1986"
"9783525823484"	"105419"	"105419"	"Studien zum Selbstverständnis des 1. und 2. Kabinetts der russischen Provisorischen Regierung (März bis Juli 1917)"	"LIEFER"	""	""	"004"	"1"	"9000"	"GEIST"	"VR"	"210"	"BUCH"	"12.05.1971"
"9783666562563"	"1034405"	"P1035393"	"Die evangelische Eschatologie und das Judentum"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"13.04.2004"
""	"1036093"	"P1037180"	"Homiletische Monatshefte 2014-15 Jg. 90 H.06"	"LIEFER"	""	""	""	"1"	"8100"	"PRAKT.THEO"	"VR"	"170"	"ZEITSCHR"	"16.02.2015"
"9783666562532"	"1034402"	"P1035390"	"Rettung der Hoffnungslosen"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.12.1983"
"9783666402524"	"1036608"	"P1037705"	"Kultur – Entwicklung – Beratung"	"LIEFER"	""	""	""	"1"	"4080"	"PSYCH/MED"	"VRP"	"231"	"E-BOOK"	"17.06.2015"
"9783666562488"	"1034398"	"P1035386"	"Geist und Wirklichkeit"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.06.1980"
"9783525825020"	"113741"	"113741"	"Der Septuaginta-Psalter und seine Tochterübersetzungen"	"LIEFER"	""	""	"004"	"1"	"9000"	"WISS.THEO"	"VR"	"210"	"BUCH"	"12.03.2000"
"9783666562433"	"1034393"	"P1035381"	"De Deo trino et uno"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.01.1978"
"9783525367247"	"1035560"	"P1036587"	"Die Semantik des Schicksals"	"LIEFER"	""	""	"290"	"1"	"3100"	"GESCH"	"VR"	"210"	"BUCH"	"28.01.2015"
"9783666562440"	"1034394"	"P1035382"	"Sprachkritische Untersuchungen zum christlichen Re"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.03.1977"
"9783847103585"	"1036073"	"P1037158"	"Amtsbücher des Deutschen Ordens um 1450"	"LIEFER"	""	""	"3108"	"1"	"U3110"	"GESCHICHTE"	"UNIPRESS6"	"U211"	"BUCH"	"16.09.2015"
"9783666562389"	"1034388"	"P1035376"	"Determinismus und Freiheit im arabischen Denken he"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.10.1976"
"9783525562987"	"113744"	"113744"	"Grundfragen ökumenischer Theologie, Teil 1"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VR"	"210"	"BUCH"	"12.04.1999"
"9783666562341"	"1034385"	"P1035373"	"Missionarische Theologie"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.04.1974"
"9783666513411"	"1036609"	"P1037706"	"Das Evangelium nach Matthäus"	"LIEFER"	""	""	"536"	"1"	"5100"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"11.03.2015"
"9783666562273"	"1034378"	"P1035366"	"Ethik in Ökumene und Mission"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.07.1970"
"9783737002523"	"1038137"	"P1039641"	"Human Development in Sacred Landscapes"	"LIEFER"	""	""	""	"1"	"U6000"	"INTERDISZI"	"UNIPRESSP"	"U230"	"E-BOOK"	"17.06.2015"
"9783666562242"	"1034375"	"P1035363"	"Die Zoi-Bewegung Griechenlands"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.03.1970"
"9783525354698"	"113752"	"113752"	"Wissenschaft als kulturelle Praxis 1750–1900"	"LIEFER"	""	""	"888"	"1"	"3100"	"GESCH"	"VR"	"210"	"BUCH"	"12.05.1999"
"9783666562211"	"1034372"	"P1035360"	"Geschichtlichkeit und Personsein Jesu Christi"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.07.1967"
"9783525823569"	"105424"	"105424"	"Briefe an Raimondo Ghelli und Anton Maron"	"LIEFER"	""	""	"004"	"1"	"9000"	"GEIST"	"VR"	"210"	"BUCH"	"12.06.1973"
"9783666562181"	"1034370"	"P1035358"	"Religion als Werterlebnis"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.10.2002"
"9783737002363"	"1038139"	"P1039644"	"Laute, Bilder, Texte"	"LIEFER"	""	""	""	"1"	"U3110"	"GESCH"	"UNIPRESSP"	"U230"	"E-BOOK"	"17.06.2015"
"9783666369209"	"1033647"	"P1034635"	"Kontrollierte Kontrolleure"	"LIEFER"	""	""	"778"	"1"	"3100"	"GESCH"	"VRP"	"231"	"E-BOOK"	"09.03.2011"
"9783525823460"	"105417"	"105417"	"Symposion über Syntax der uralischen Sprachen"	"LIEFER"	""	""	"004"	"1"	"9000"	"GEIST"	"VR"	"210"	"BUCH"	"12.07.1970"
"9783666562112"	"1034363"	"P1035351"	"Geheimnis und Sakrament"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.04.2001"
"9783737004381"	"1038141"	"P1039646"	"Deutsch-israelische Schulbuchempfehlungen"	"LIEFER"	""	""	"3106"	"1"	"U6000"	"INTERDISZI"	"UNIPRESSP"	"U230"	"E-BOOK"	"17.06.2015"
"9783666562037"	"1034359"	"P1035347"	"Ekklesiologie als kontextuelle Dogmatik"	"LIEFER"	""	""	"147"	"1"	"5600"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"12.05.2000"
"9783525823422"	"105414"	"105414"	"Kolalappische Volksdichtung, Teil 2"	"LIEFER"	""	""	"004"	"1"	"9000"	"GEIST"	"VR"	"210"	"BUCH"	"12.08.1968"
"9783666558399"	"1034356"	"P1035344"	"Der radikale Pietismus"	"LIEFER"	""	""	"020"	"2"	"3100"	"GESCH"	"VRP"	"231"	"E-BOOK"	"14.09.2011"
"9783666701405"	"1037122"	"P1038264"	"Lernwerkstätten und Projekte in der Kita"	"LIEFER"	""	""	"176"	"1"	"7010"	"UNTERRICHT"	"VRP"	"231"	"E-BOOK"	"18.07.2012"
"9783666558344"	"1034351"	"P1035339"	"Die Schwarzenauer Neutäufer"	"LIEFER"	""	""	"020"	"1"	"5500"	"GESCH"	"VRP"	"231"	"E-BOOK"	"21.05.2008"
"9783525014370"	"113763"	"P1008649"	"Die emotionalen Grundlagen des Denkens"	"LIEFER"	""	""	""	"3"	"4910"	"PSYCH/MED"	"VR"	"100"	"BUCH"	"25.05.2011"
"9783666558351"	"1034352"	"P1035340"	"Der »Geistliche Würtz= Kräuter= und Blumen=Garten«"	"LIEFER"	""	""	"020"	"1"	"5500"	"GESCH"	"VRP"	"231"	"E-BOOK"	"11.04.2006"
""	"1035941"	"P1037021"	"Luther 2015 Jg. 86 H. 01"	"LIEFER"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"ZEITSCHR"	"18.03.2015"
"9783666558306"	"1034347"	"P1035335"	"Johanna Eleonora Petersen"	"LIEFER"	""	""	"020"	"1"	"5500"	"GESCH"	"VRP"	"231"	"E-BOOK"	"10.05.2005"
"9783525711088"	"1038144"	"P1039649"	"Vive hodie!"	"LIEFER"	""	""	""	"1"	"7100"	"UNTERRICHT"	"VR"	"150"	"BUCH"	"19.08.2015"
"9783666558269"	"1034343"	"P1035331"	"Jansenismus, Quietismus, Pietismus"	"LIEFER"	""	""	"020"	"1"	"5500"	"GESCH"	"VRP"	"231"	"E-BOOK"	"12.05.2002"
"9783666557873"	"1036611"	"P1037708"	"Handbook of Dutch Church History"	"LIEFER"	""	""	""	"1"	"5500"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"10.12.2014"
"9783847002475"	"1028777"	"P1029756"	"Die Effektivität des Vergaberechtsschutzes im Vere"	"LIEFER"	""	""	"3020"	"1"	"U1800"	"WIRTSCHAFT"	"UNIPRESS6E"	"U211"	"E-BOOK"	"02.04.2014"
"9783847103899"	"1037071"	"P1038210"	"Kaffeewelten"	"LIEFER"	""	""	""	"1"	"U3110"	"GESCHICHTE"	"UNIPRESS6"	"U211"	"BUCH"	"10.12.2014"
"9783525521595"	"102886"	"P1001842"	"Das Augsburger Bekenntnis Deutsch. 1530–1980"	"LIEFER"	""	""	""	"6"	"5200"	"WISS.THEO"	"VR"	"132"	"BUCH"	"03.05.2006"
"9783647403717"	"1036612"	"P1037709"	"Teamcoaching und Teamsupervision"	"LIEFER"	""	""	""	"1"	"4060"	"PSYCH/MED"	"VRE"	"231"	"E-BOOK"	"22.04.2015"
"9783666558184"	"1034335"	"P1035323"	"Deutsche Spätaufklärung und Pietismus"	"LIEFER"	""	""	"020"	"1"	"5500"	"GESCH"	"VRP"	"231"	"E-BOOK"	"12.10.1998"
"9783666536083"	"1035328"	"P1036341"	"Der Antiochenische Text der Septuaginta in seiner "	"LIEFER"	""	""	"058"	"1"	"5300"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"20.02.2013"
"9783666558245"	"1034341"	"P1035329"	"Geschichte des Pietismus in Bayern"	"LIEFER"	""	""	"020"	"1"	"5500"	"GESCH"	"VRP"	"231"	"E-BOOK"	"12.08.2001"
"9783525457559"	"113770"	"P1039889"	"Gegenübertragungsanalyse"	"LIEFER"	""	""	""	"4"	"4070"	"PSYCH/MED"	"VR"	"100"	"BUCH"	"24.03.2005"
"9783666558139"	"1034330"	"P1035318"	"Halle Pietists in England: Anthony William Boehm a"	"LIEFER"	""	""	"020"	"1"	"5500"	"GESCH"	"VRP"	"231"	"E-BOOK"	"12.11.1993"
"9783847002888"	"1035200"	"P1036204"	"Brain Death of an Idea"	"LIEFER"	""	""	""	"1"	"U4500"	"PSYCH/MED"	"UNIPRESS6E"	"U230"	"E-BOOK"	"18.06.2014"
"9783666369605"	"1033651"	"P1034639"	"Vom Ostblock zur EU"	"LIEFER"	""	""	"778"	"1"	"3100"	"GESCH"	"VRP"	"231"	"E-BOOK"	"19.06.2013"
""	"1035942"	"P1037022"	"Luther 2015 Jg. 86 H. 02"	"LIEFER"	""	""	""	"1"	"8100"	"WISS.THEO"	"VR"	"170"	"ZEITSCHR"	"17.07.2015"
"9783525523483"	"102938"	"102938"	"Die katholische Reform und die Gegenreformation"	"LIEFER"	""	""	""	"1"	"5500"	"GESCH"	"VR"	"210"	"BUCH"	"12.05.1975"
"9783525543924"	"1035561"	"P1036588"	"A “Religious Revolution” in Yehûd?"	"LIEFER"	""	""	"627"	"1"	"5400"	"WISS.THEO"	"VR"	"160"	"BUCH"	"18.06.2014"
"9783525553350"	"103433"	"103433"	"Theologische Fragen nach der Kirche"	"LIEFER"	""	""	"271"	"1"	"5600"	"WISS.THEO"	"VR"	"210"	"BUCH"	"12.03.1977"
"9783525823521"	"105422"	"105422"	"Bibliographie der Runeninschriften nach Fundorten,"	"LIEFER"	""	""	"004"	"1"	"9000"	"GEIST"	"VR"	"210"	"BUCH"	"12.05.1973"
"9783525536841"	"103230"	"103230"	"Die Susanna-Erzählung"	"LIEFER"	""	""	"627"	"1"	"5300"	"WISS.THEO"	"VR"	"160"	"BUCH"	"12.03.1985"
"9783666403712"	"1036614"	"P1037711"	"Teamcoaching und Teamsupervision"	"LIEFER"	""	""	""	"1"	"4060"	"PSYCH/MED"	"VRP"	"231"	"E-BOOK"	"22.04.2015"
"9783666303692"	"1034911"	"P1035908"	"Briefwechsel"	"LIEFER"	""	""	"139"	"1"	"2300"	"GEIST"	"VRP"	"231"	"E-BOOK"	"19.11.2014"
"9783847104520"	"1038151"	"P1039656"	"Pride and Prejudice 2.0"	"LIEFER"	""	""	"3073"	"1"	"U2130"	"GEISTGESEL"	"UNIPRESS6"	"U211"	"BUCH"	"16.09.2015"
"9783666558160"	"1034333"	"P1035321"	"Jung-Stilling als Erbauungsschriftsteller der Erwe"	"LIEFER"	""	""	"020"	"1"	"5500"	"GESCH"	"VRP"	"231"	"E-BOOK"	"12.09.1994"
"9783525823507"	"105421"	"105421"	"Das Kitab an-Nakt des Nazzam und seine Rezeption im Kitab al-Futya des Gahiz"	"LIEFER"	""	""	"004"	"1"	"9000"	"GEIST"	"VR"	"210"	"BUCH"	"12.03.1972"
"9783666624124"	"1034629"	"P1035617"	"Leib und Leben"	"LIEFER"	""	""	"023"	"1"	"5700"	"WISS.THEO"	"VRP"	"231"	"E-BOOK"	"28.04.2010"
"9783666402326"	"1035652"	"P1036711"	"Erwärmen in der Trauer"	"LIEFER"	""	""	"178"	"1"	"4090"	"PSYCH/MED"	"VRP"	"231"	"E-BOOK"	"12.03.2014"
